0,0,0,0
1,0,0,0
2,0,0,0
3,1,0,0
4,1,0,0
5,0,0,0
6,0,0,0
7,2,0,0
8,1,0,0
9,1,0,0
10,1,0,0
11,1,0,0
12,1,0,0
13,1,0,0
14,1,0,0
15,1,0,0
16,1,0,0
17,1,0,0
18,1,0,0
19,1,0,0
20,1,0,0
21,2,0,0
22,1,0,0
23,1,0,0
24,1,0,0
25,1,0,0
26,0,0,0
27,0,0,0
28,1,0,0
29,0,0,0
30,1,0,0
31,1,0,0
32,1,0,0
33,1,0,0
34,1,0,0
35,1,0,0
36,2,0,0
37,2,0,0
38,2,0,0
39,2,0,0
40,2,0,0
41,2,0,0
42,2,0,0
43,2,0,0
44,2,0,0
45,2,0,0
46,2,0,0
47,3,0,0
48,3,0,0
49,3,2,1
50,3,0,0
51,3,2,1
52,2,0,0
53,2,0,0
54,2,0,0
55,2,0,0
56,2,0,0
57,2,0,0
58,2,0,0
59,2,0,0
60,2,0,0
61,3,0,0
62,3,0,0
63,2,0,0
64,3,0,0
65,3,0,0
66,3,0,0
67,3,0,0
68,2,0,0
69,2,2,1
70,2,0,0
71,3,0,0
72,3,0,0
73,3,0,0
74,3,0,0
75,3,0,0
76,2,0,0
77,2,0,0
78,2,0,0
79,2,2,1
80,2,0,0
81,2,0,0
82,2,0,0
83,1,0,0
84,1,0,0
85,1,0,0
86,1,0,0
87,1,0,0
88,2,0,0
89,3,0,0
90,2,0,0
91,2,0,0
92,2,0,0
93,2,0,0
94,1,0,0
95,1,0,0
96,2,0,0
97,2,0,0
98,2,0,0
99,3,0,0
100,2,0,0
101,2,0,0
102,1,0,0
103,1,0,0
104,2,0,0
105,2,0,0
106,2,0,0
107,2,0,0
108,1,0,0
109,1,0,0
110,1,0,0
111,1,0,0
112,1,0,0
113,1,0,0
114,1,0,0
115,1,0,0
116,1,0,0
117,1,0,0
118,2,0,0
119,1,0,0
120,1,0,0
121,2,0,0
122,1,0,0
123,1,0,0
124,1,0,0
125,1,0,0
126,1,0,0
127,1,0,0
128,1,0,0
129,2,0,0
130,1,0,0
131,1,0,0
132,0,0,0
133,0,0,0
134,2,0,0
135,1,0,0
136,1,0,0
137,1,0,0
138,1,0,0
139,1,0,0
140,1,0,0
141,1,0,0
142,1,0,0
143,1,0,0
144,1,0,0
145,1,0,0
146,2,0,0
147,2,0,0
148,2,0,0
149,2,0,0
150,2,0,0
151,2,0,0
152,2,0,0
153,2,0,0
154,2,0,0
155,2,0,0
156,3,0,0
157,3,0,0
158,3,0,0
159,3,0,0
160,3,0,0
161,3,2,1
162,2,2,1
163,2,0,0
164,2,0,0
165,2,0,0
166,2,2,1
167,2,0,0
168,2,0,0
169,2,0,0
170,2,0,0
171,2,0,0
172,2,0,0
173,3,0,0
174,2,0,0
175,2,0,0
176,1,0,0
177,1,0,0
178,1,0,0
179,3,0,0
180,1,0,0
181,2,0,0
182,1,0,0
183,1,0,0
184,1,0,0
185,1,0,0
186,0,0,0
187,1,0,0
188,1,0,0
189,1,0,0
190,1,0,0
191,1,0,0
192,1,0,0
193,2,0,0
194,1,0,0
195,2,0,0
196,1,0,0
197,2,0,0
198,1,0,0
199,1,0,0
200,1,0,0
201,1,0,0
202,1,0,0
203,1,0,0
204,1,0,0
205,1,0,0
206,2,0,0
207,2,0,0
208,2,0,0
209,3,0,0
210,2,0,0
211,2,0,0
212,3,0,0
213,2,0,0
214,3,0,0
215,2,0,0
216,3,0,0
217,2,0,0
218,2,0,0
219,2,0,0
220,2,0,0
221,1,0,0
222,1,0,0
223,1,0,0
224,1,0,0
225,2,0,0
226,2,0,0
227,2,0,0
228,2,0,0
229,3,0,0
230,2,0,0
231,1,0,0
232,1,0,0
233,1,0,0
234,1,0,0
